year,month,음식료품_negative,음식료품_positive,음식료품_negative_rate,음식료품_positive_rate,섬유의복_negative,섬유의복_positive,섬유의복_negative_rate,섬유의복_positive_rate,종이목재_negative,종이목재_positive,종이목재_negative_rate,종이목재_positive_rate,화학_negative,화학_positive,화학_negative_rate,화학_positive_rate,의약품_negative,의약품_positive,의약품_negative_rate,의약품_positive_rate,비금속광물_negative,비금속광물_positive,비금속광물_negative_rate,비금속광물_positive_rate,철강금속_negative,철강금속_positive,철강금속_negative_rate,철강금속_positive_rate,기계_negative,기계_positive,기계_negative_rate,기계_positive_rate,전기전자_negative,전기전자_positive,전기전자_negative_rate,전기전자_positive_rate,의료정밀_negative,의료정밀_positive,의료정밀_negative_rate,의료정밀_positive_rate,운수장비_negative,운수장비_positive,운수장비_negative_rate,운수장비_positive_rate,유통업_negative,유통업_positive,유통업_negative_rate,유통업_positive_rate,전기가스업_negative,전기가스업_positive,전기가스업_negative_rate,전기가스업_positive_rate,건설업_negative,건설업_positive,건설업_negative_rate,건설업_positive_rate,운수창고_negative,운수창고_positive,운수창고_negative_rate,운수창고_positive_rate,통신업_negative,통신업_positive,통신업_negative_rate,통신업_positive_rate,금융업_negative,금융업_positive,금융업_negative_rate,금융업_positive_rate,은행_negative,은행_positive,은행_negative_rate,은행_positive_rate,증권_negative,증권_positive,증권_negative_rate,증권_positive_rate,보험_negative,보험_positive,보험_negative_rate,보험_positive_rate,서비스업_negative,서비스업_positive,서비스업_negative_rate,서비스업_positive_rate
2014,12,10901,12374,0.4683566058002148,0.5316433941997851,14976,15912,0.48484848484848486,0.5151515151515151,13356,14710,0.47587828689517564,0.5241217131048244,26660,27590,0.49142857142857144,0.5085714285714286,27900,26970,0.5084745762711864,0.4915254237288136,14518,16453,0.46876109909269964,0.5312389009073004,14784,17472,0.4583333333333333,0.5416666666666666,25110,28795,0.46581949726370464,0.5341805027362954,23716,27720,0.46107784431137727,0.5389221556886228,15340,17744,0.4636682384234071,0.5363317615765929,14148,15180,0.48240589198036005,0.5175941080196399,25860,24119,0.5174173152724144,0.4825826847275856,10650,11502,0.4807692307692308,0.5192307692307693,27951,25420,0.5237113788386951,0.4762886211613048,12470,13545,0.4793388429752066,0.5206611570247934,17064,18486,0.48,0.52,26762,25365,0.5133999654689508,0.48660003453104916,25730,25730,0.5,0.5,23560,25450,0.4807182207712712,0.5192817792287289,150995,142025,0.5153061224489796,0.4846938775510204,116544,114116,0.5052631578947369,0.49473684210526314
2015,1,12282,13854,0.4699265381083563,0.5300734618916437,14656,15572,0.48484848484848486,0.5151515151515151,13384,14840,0.4742063492063492,0.5257936507936508,26775,27590,0.49250436861951624,0.5074956313804838,27900,26970,0.5084745762711864,0.4915254237288136,13420,15620,0.4621212121212121,0.5378787878787878,14454,17082,0.4583333333333333,0.5416666666666666,25193,28830,0.46633841141735927,0.5336615885826407,21714,25380,0.46107784431137727,0.5389221556886228,14495,17409,0.45433174523570713,0.5456682547642929,12740,13524,0.48507462686567165,0.5149253731343284,26592,24874,0.5166906307076516,0.48330936929234836,10527,11254,0.48331114273908454,0.5166888572609155,29488,26752,0.5243243243243243,0.4756756756756757,12470,13646,0.47748506662582324,0.5225149333741768,15624,16946,0.4797052502302733,0.5202947497697268,26414,25009,0.5136612021857924,0.48633879781420764,25730,25730,0.5,0.5,23560,25730,0.4779874213836478,0.5220125786163522,149682,140790,0.5153061224489796,0.4846938775510204,111072,108758,0.5052631578947369,0.49473684210526314
2015,2,8901,10164,0.46687647521636505,0.5331235247836349,11072,11794,0.48421236770751336,0.5157876322924867,10304,11270,0.47761194029850745,0.5223880597014925,24360,24920,0.4943181818181818,0.5056818181818182,25200,24630,0.5057194461167971,0.4942805538832029,10614,12354,0.4621212121212121,0.5378787878787878,12585,14695,0.46132697947214074,0.5386730205278593,23204,26040,0.47120461376005196,0.528795386239948,19019,22230,0.46107784431137727,0.5389221556886228,11830,14378,0.4513888888888889,0.5486111111111112,10855,11523,0.48507462686567165,0.5149253731343284,22656,21240,0.5161290322580645,0.4838709677419355,8670,9488,0.47747549289569335,0.5225245071043066,24832,22529,0.5243132535208294,0.47568674647917064,9918,11129,0.4712310543070271,0.5287689456929728,12744,13983,0.4768211920529801,0.5231788079470199,22466,21271,0.5136612021857924,0.48633879781420764,23157,23157,0.5,0.5,21280,23411,0.47615851066210196,0.523841489337898,133118,125210,0.5153061224489796,0.4846938775510204,84864,83096,0.5052631578947369,0.49473684210526314
2015,3,13226,14936,0.46963994034514595,0.5303600596548541,14272,15387,0.48120300751879697,0.518796992481203,14144,15470,0.47761194029850745,0.5223880597014925,26970,27590,0.4943181818181818,0.5056818181818182,27900,27590,0.5027932960893855,0.4972067039106145,13481,15691,0.4621212121212121,0.5378787878787878,15715,18110,0.4645971914264597,0.5354028085735403,25730,28830,0.4715909090909091,0.5284090909090909,22715,26550,0.46107784431137727,0.5389221556886228,14860,17933,0.45314548836641966,0.5468545116335803,14105,14973,0.48507462686567165,0.5149253731343284,27072,25380,0.5161290322580645,0.4838709677419355,11067,12288,0.47385998715478483,0.5261400128452152,28712,26593,0.5191573998734291,0.4808426001265708,12238,13926,0.46774193548387094,0.532258064516129,17064,18723,0.4768211920529801,0.5231788079470199,27260,25810,0.5136612021857924,0.48633879781420764,25854,25926,0.4993047508690614,0.5006952491309385,23663,26040,0.47608796249723356,0.5239120375027664,151014,141265,0.5166775580866227,0.4833224419133773,115680,113270,0.5052631578947369,0.49473684210526314
2015,4,12527,14080,0.47081595068966814,0.5291840493103319,14785,15870,0.48230305007339747,0.5176969499266025,14336,15680,0.47761194029850745,0.5223880597014925,26100,26700,0.4943181818181818,0.5056818181818182,27056,26715,0.5031708541779026,0.4968291458220974,13669,15833,0.46332452037150024,0.5366754796284997,16807,19040,0.4688537395040031,0.5311462604959969,24900,27900,0.4715909090909091,0.5284090909090909,22270,26010,0.4612676056338028,0.5387323943661971,15069,17967,0.45613875771885215,0.5438612422811478,14362,15180,0.48615530431250426,0.5138446956874958,26341,24660,0.5164800690182545,0.48351993098174545,10914,12198,0.4722222222222222,0.5277777777777778,27936,26496,0.5132275132275133,0.48677248677248675,12997,14718,0.46895183113837274,0.5310481688616273,16416,18012,0.4768211920529801,0.5231788079470199,26884,25454,0.5136612021857924,0.48633879781420764,25447,25200,0.5024384465022608,0.49756155349773923,23100,25204,0.47822126531964226,0.5217787346803577,147594,137465,0.5177664974619289,0.48223350253807107,101472,99358,0.5052631578947369,0.49473684210526314
2015,5,13968,15616,0.4721471065440779,0.5278528934559221,12805,13593,0.48507462686567165,0.5149253731343284,11648,12825,0.4759530911616884,0.5240469088383116,26883,27501,0.4943181818181818,0.5056818181818182,28119,27948,0.5015249612071272,0.4984750387928728,10933,12496,0.46664390285543556,0.5333560971445644,13752,15280,0.47368421052631576,0.5263157894736842,25730,28830,0.4715909090909091,0.5284090909090909,23542,26820,0.46745562130177515,0.5325443786982249,13357,15600,0.46127015920157477,0.5387298407984252,12540,13110,0.4888888888888889,0.5111111111111111,25608,23760,0.5187165775401069,0.48128342245989303,9010,9995,0.47408576690344645,0.5259142330965535,28906,27416,0.5132275132275133,0.48677248677248675,9891,11020,0.4730046387069007,0.5269953612930993,14400,15844,0.47612749636291496,0.523872503637085,26414,25009,0.5136612021857924,0.48633879781420764,26350,26327,0.5002183115970917,0.49978168840290826,23793,26265,0.47530864197530864,0.5246913580246914,152184,141740,0.5177664974619289,0.48223350253807107,96472,94376,0.5054912810194501,0.49450871898055
2015,6,17644,19807,0.47112226642813276,0.5288777335718673,14430,15318,0.48507462686567165,0.5149253731343284,14080,15620,0.4740740740740741,0.5259259259259259,26474,26700,0.49787490126753675,0.5021250987324632,27300,27300,0.5,0.5,14101,15691,0.4733149838882922,0.5266850161117078,16272,18226,0.47167951765319727,0.5283204823468027,24900,27900,0.4715909090909091,0.5284090909090909,23092,26010,0.47028634271516434,0.5297136572848357,16008,18560,0.46308724832214765,0.5369127516778524,14256,15025,0.4868686178750726,0.5131313821249275,26869,25001,0.5180065548486601,0.4819934451513399,10816,12064,0.4727272727272727,0.5272727272727272,27548,26242,0.512139802937349,0.48786019706265105,13020,14588,0.4716024340770791,0.5283975659229209,16200,18007,0.47358727745783025,0.5264127225421698,27193,25632,0.5147752011358259,0.48522479886417413,25500,25500,0.5,0.5,23100,25500,0.47530864197530864,0.5246913580246914,145044,135090,0.5177664974619289,0.48223350253807107,114848,112240,0.5057422673148735,0.49425773268512646
2015,7,18981,21367,0.470432239516209,0.5295677604837911,15340,16331,0.4843547725048151,0.5156452274951848,15040,16685,0.4740740740740741,0.5259259259259259,27590,27590,0.5,0.5,28210,28210,0.5,0.5,14912,16607,0.47311145658174436,0.5268885434182556,17398,19440,0.472284054508931,0.527715945491069,25887,28830,0.47310707823893855,0.5268929217610615,23814,26460,0.47368421052631576,0.5263157894736842,16723,19120,0.46656250871857824,0.5334374912814217,14471,15120,0.48903382785306343,0.5109661721469365,27257,25571,0.5159574468085106,0.48404255319148937,11544,12876,0.4727272727272727,0.5272727272727272,29294,28086,0.5105263157894737,0.48947368421052634,14160,16303,0.46482618258214886,0.5351738174178512,16056,18063,0.47058823529411764,0.5294117647058824,27550,25810,0.5163043478260869,0.483695652173913,26350,26370,0.49981031866464337,0.5001896813353566,24006,26350,0.47672571292398125,0.5232742870760188,150144,139840,0.5177664974619289,0.48223350253807107,110996,107445,0.5081280528838451,0.49187194711615495
2015,8,13742,15189,0.47499222287511667,0.5250077771248833,13780,14840,0.48148148148148145,0.5185185185185185,13376,14839,0.4740740740740741,0.5259259259259259,27590,27590,0.5,0.5,28416,28210,0.5018189524246812,0.4981810475753188,14032,15624,0.47315888858915567,0.5268411114108443,15476,17172,0.474025974025974,0.525974025974026,26130,28830,0.47543668122270744,0.5245633187772926,22518,25175,0.4721447591889795,0.5278552408110205,16188,18270,0.4697893087236636,0.5302106912763364,13532,14037,0.4908411621749066,0.5091588378250934,26022,24388,0.5162071017655228,0.4837928982344773,10192,11368,0.4727272727272727,0.5272727272727272,28633,27249,0.5123832361046491,0.4876167638953509,11940,13930,0.46153846153846156,0.5384615384615384,15048,16929,0.47058823529411764,0.5294117647058824,25555,23941,0.5163043478260869,0.483695652173913,26350,26921,0.49464061121435676,0.5053593887856432,24655,26350,0.48338398196255267,0.5166160180374473,151980,141550,0.5177664974619289,0.48223350253807107,105237,100985,0.5103092783505154,0.4896907216494845
2015,9,13756,15023,0.4779874213836478,0.5220125786163522,13845,14910,0.48148148148148145,0.5185185185185185,13056,14484,0.4740740740740741,0.5259259259259259,26700,26700,0.5,0.5,27600,27300,0.5027322404371585,0.4972677595628415,12675,14142,0.4726479471976731,0.5273520528023269,16425,18416,0.4714273413507075,0.5285726586492925,25844,27900,0.48087228341768384,0.5191277165823162,23516,26208,0.4729305767838468,0.5270694232161531,15691,18024,0.4654011567551535,0.5345988432448465,12988,13561,0.4892086330935252,0.5107913669064749,26607,24570,0.519901518260156,0.4800984817398441,9568,10672,0.4727272727272727,0.5272727272727272,26950,25575,0.5130890052356021,0.4869109947643979,11160,13020,0.46153846153846156,0.5384615384615384,12919,14175,0.47682143648040154,0.5231785635195985,25840,24208,0.5163043478260869,0.483695652173913,25688,26100,0.4960222445354136,0.5039777554645863,24300,25631,0.486671606817408,0.5133283931825919,146268,136230,0.5177664974619289,0.48223350253807107,104445,100478,0.5096792453750921,0.4903207546249079
2015,10,14136,15595,0.4754633211126434,0.5245366788873567,13195,14210,0.48148148148148145,0.5185185185185185,13696,15203,0.4739264334406035,0.5260735665593965,27590,27771,0.4983652751937284,0.5016347248062716,28520,28210,0.5027322404371585,0.4972677595628415,12285,13877,0.4695741915755676,0.5304258084244324,15987,17968,0.47082903843322044,0.5291709615667796,26883,28841,0.4824312683942287,0.5175687316057713,24210,26845,0.47419449613162273,0.5258055038683772,16614,19188,0.46405228758169936,0.5359477124183006,12784,13348,0.4892086330935252,0.5107913669064749,27324,25116,0.5210526315789473,0.4789473684210526,9828,10962,0.4727272727272727,0.5272727272727272,28224,26784,0.5130890052356021,0.4869109947643979,12420,14639,0.4589970065412617,0.5410029934587383,15096,16524,0.4774193548387097,0.5225806451612903,26220,24564,0.5163043478260869,0.483695652173913,26660,26970,0.49710982658959535,0.5028901734104047,25222,26660,0.486141629081377,0.5138583709186231,150858,140505,0.5177664974619289,0.48223350253807107,118602,115048,0.507605392681361,0.492394607318639
2015,11,15340,16884,0.4760427010923535,0.5239572989076465,12610,13580,0.48148148148148145,0.5185185185185185,13056,14688,0.47058823529411764,0.5294117647058824,26913,27062,0.4986197313571098,0.5013802686428902,27615,27300,0.502868068833652,0.497131931166348,13130,15352,0.46099290780141844,0.5390070921985816,14892,17067,0.46597202665915705,0.534027973340843,26100,28200,0.48066298342541436,0.5193370165745856,24153,26481,0.47701149425287354,0.5229885057471264,15620,18040,0.46405228758169936,0.5359477124183006,12376,12922,0.4892086330935252,0.5107913669064749,27918,25662,0.5210526315789473,0.4789473684210526,8944,10091,0.46987128972944575,0.5301287102705542,28028,26598,0.5130890052356021,0.4869109947643979,10103,12312,0.4507249609636404,0.5492750390363595,14948,16362,0.4774193548387097,0.5225806451612903,27075,25365,0.5163043478260869,0.483695652173913,25915,26100,0.49822166682687685,0.5017783331731231,24600,25998,0.48618522471243925,0.5138147752875608,147594,137465,0.5177664974619289,0.48223350253807107,111672,109416,0.5051020408163265,0.49489795918367346
2015,12,13937,15204,0.4782608695652174,0.5217391304347826,14040,15333,0.4779899908078848,0.5220100091921152,13184,14922,0.4690813349462748,0.5309186650537252,27900,28458,0.49504950495049505,0.504950495049505,28830,28264,0.5049567380109994,0.4950432619890006,14283,16644,0.4618294693956737,0.5381705306043263,18124,21242,0.4603972971599858,0.5396027028400142,27386,29140,0.48448501574496694,0.5155149842550331,25659,27937,0.4787484140607508,0.5212515859392493,17466,20172,0.46405228758169936,0.5359477124183006,13056,13737,0.4872914567237711,0.5127085432762288,26433,24297,0.5210526315789473,0.4789473684210526,9984,11520,0.4642857142857143,0.5357142857142857,29498,27993,0.5130890052356021,0.4869109947643979,11651,14134,0.45185185185185184,0.5481481481481482,14282,15633,0.4774193548387097,0.5225806451612903,28661,26833,0.5164702490359319,0.4835297509640682,26883,26883,0.5,0.5,25420,26970,0.48520710059171596,0.514792899408284,150756,140410,0.5177664974619289,0.48223350253807107,119988,117564,0.5051020408163265,0.49489795918367346
2016,1,16714,18144,0.4794882093063285,0.5205117906936715,12675,13850,0.47785108388312914,0.5221489161168709,11904,13578,0.46715328467153283,0.5328467153284672,27900,28520,0.4945054945054945,0.5054945054945055,29115,28633,0.5041733047031932,0.49582669529680684,12276,14136,0.4647887323943662,0.5352112676056338,17094,19998,0.4608540925266904,0.5391459074733096,27900,29140,0.4891304347826087,0.5108695652173914,24653,26663,0.480415464962195,0.519584535037805,16046,18628,0.4627674914921843,0.5372325085078157,12376,13149,0.48485798237022526,0.5151420176297747,27423,25207,0.5210526315789473,0.4789473684210526,9152,10560,0.4642857142857143,0.5357142857142857,28518,27063,0.5130890052356021,0.4869109947643979,11956,14504,0.45185185185185184,0.5481481481481482,13098,14337,0.4774193548387097,0.5225806451612903,28130,26356,0.5162794112249018,0.4837205887750982,26970,26970,0.5,0.5,25490,26970,0.48589401448722835,0.5141059855127716,151776,141360,0.5177664974619289,0.48223350253807107,119790,117370,0.5051020408163265,0.49489795918367346
2016,2,12708,13608,0.4829001367989056,0.5170998632010944,12220,13536,0.4744525547445255,0.5255474452554745,10841,12337,0.4677280179480542,0.5322719820519458,26100,26718,0.4941497216857889,0.505850278314211,27260,26970,0.5026737967914439,0.49732620320855614,11586,13300,0.4655629671301133,0.5344370328698866,14282,16791,0.45962732919254656,0.5403726708074534,26100,27260,0.4891304347826087,0.5108695652173914,23352,24752,0.48544819557625146,0.5145518044237486,14484,16932,0.461038961038961,0.538961038961039,10089,10965,0.4791963522371046,0.5208036477628954,24057,22113,0.5210526315789473,0.4789473684210526,8216,9480,0.4642857142857143,0.5357142857142857,25382,24087,0.5130890052356021,0.4869109947643979,10116,12136,0.4546108214991911,0.5453891785008089,13912,15228,0.4774193548387097,0.5225806451612903,25414,24016,0.5141412097916245,0.48585879020837547,25327,25488,0.4984158220997737,0.5015841779002264,24070,25230,0.48823529411764705,0.5117647058823529,142086,132335,0.5177664974619289,0.48223350253807107,99099,97097,0.5051020408163265,0.49489795918367346
2016,3,13904,14784,0.48466257668711654,0.5153374233128835,12285,13608,0.4744525547445255,0.5255474452554745,14430,16248,0.47036964600039116,0.5296303539996089,27919,28830,0.4919734268445259,0.5080265731554741,29140,28830,0.5026737967914439,0.49732620320855614,14043,15681,0.4724465078724263,0.5275534921275736,17316,20358,0.45962732919254656,0.5403726708074534,27900,29140,0.4891304347826087,0.5108695652173914,26602,28028,0.4869485630605894,0.5130514369394106,16485,19203,0.4619199731002018,0.5380800268997983,11178,12150,0.4791666666666667,0.5208333333333334,28086,25753,0.5216664499712105,0.4783335500287895,10920,12675,0.4628099173553719,0.5371900826446281,29792,28272,0.5130890052356021,0.4869109947643979,9582,11396,0.4567642291924874,0.5432357708075126,16102,17577,0.47810208141571897,0.521897918584281,28712,27232,0.5132275132275133,0.48677248677248675,27280,27590,0.4971751412429379,0.5028248587570622,25730,26970,0.48823529411764705,0.5117647058823529,150960,140600,0.5177664974619289,0.48223350253807107,113058,110774,0.5051020408163265,0.49489795918367346
2016,4,13194,13860,0.48769128409846974,0.5123087159015303,12220,13536,0.4744525547445255,0.5255474452554745,12350,14060,0.4676258992805755,0.5323741007194245,27300,27900,0.4945652173913043,0.5054347826086957,28200,27900,0.5026737967914439,0.49732620320855614,13720,15092,0.47619047619047616,0.5238095238095238,15688,18444,0.45962732919254656,0.5403726708074534,27000,28200,0.4891304347826087,0.5108695652173914,25230,26390,0.4887640449438202,0.5112359550561798,16354,18714,0.46635108931219343,0.5336489106878065,11385,12375,0.4791666666666667,0.5208333333333334,26900,24479,0.5235602094240838,0.47643979057591623,8736,10248,0.46017699115044247,0.5398230088495575,28616,27156,0.5130890052356021,0.4869109947643979,10017,11766,0.45985401459854014,0.5401459854014599,14700,15876,0.4807692307692308,0.5192307692307693,24735,23460,0.5132275132275133,0.48677248677248675,26350,26611,0.49753592266007063,0.5024640773399294,24900,26100,0.48823529411764705,0.5117647058823529,145758,135755,0.5177664974619289,0.48223350253807107,102366,100298,0.5051020408163265,0.49489795918367346
2016,5,16320,17182,0.4871350964121545,0.5128649035878455,12155,13632,0.4713615387598402,0.5286384612401598,11830,13468,0.4676258992805755,0.5323741007194245,28245,28873,0.4945026086347561,0.5054973913652439,29140,28830,0.5026737967914439,0.49732620320855614,14140,15554,0.47619047619047616,0.5238095238095238,16872,20031,0.45719860173969595,0.542801398260304,27900,29140,0.4891304347826087,0.5108695652173914,25839,27027,0.4887640449438202,0.5112359550561798,16354,18885,0.46408808422486447,0.5359119157751355,9936,10800,0.4791666666666667,0.5208333333333334,26400,24024,0.5235602094240838,0.47643979057591623,9204,10797,0.46017699115044247,0.5398230088495575,29792,28272,0.5130890052356021,0.4869109947643979,9387,11026,0.45985401459854014,0.5401459854014599,12300,13284,0.4807692307692308,0.5192307692307693,28659,27140,0.513611355042205,0.48638864495779494,27501,27501,0.5,0.5,25730,27110,0.4869417108251325,0.5130582891748675,151470,141075,0.5177664974619289,0.48223350253807107,114543,112229,0.5051020408163265,0.49489795918367346
2016,6,14833,15610,0.48723844561968266,0.5127615543803173,11115,12787,0.46502384737678853,0.5349761526232114,13846,15859,0.466116815350951,0.5338831846490489,27821,28200,0.49661733992609913,0.5033826600739009,28200,27900,0.5026737967914439,0.49732620320855614,14210,15631,0.47619047619047616,0.5238095238095238,16576,19712,0.4567901234567901,0.5432098765432098,27000,28200,0.4891304347826087,0.5108695652173914,24447,25641,0.48808097747963586,0.5119190225203641,16428,19092,0.4625,0.5375,11799,12825,0.4791666666666667,0.5208333333333334,25900,23771,0.5214310160858449,0.47856898391415514,9672,11346,0.46017699115044247,0.5398230088495575,27734,26319,0.5130890052356021,0.4869109947643979,11403,13545,0.45707070707070707,0.5429292929292929,14681,15602,0.4847934484694383,0.5152065515305617,27440,25760,0.5157894736842106,0.4842105263157895,26762,26700,0.500579851109199,0.49942014889080094,24900,26510,0.484341567788368,0.515658432211632,146880,136800,0.5177664974619289,0.48223350253807107,108243,105342,0.5067912072477,0.4932087927523
2016,7,14775,15394,0.48974112499585665,0.5102588750041434,14118,16125,0.4668187679793671,0.5331812320206328,13398,15428,0.4647887323943662,0.5352112676056338,28830,29140,0.49732620320855614,0.5026737967914439,29140,28830,0.5026737967914439,0.49732620320855614,14070,15477,0.47619047619047616,0.5238095238095238,17464,20768,0.4567901234567901,0.5432098765432098,28184,29140,0.49166143325657663,0.5083385667434234,24894,26036,0.4887885332809739,0.5112114667190261,17364,20038,0.4642532484893856,0.5357467515106145,12420,13500,0.4791666666666667,0.5208333333333334,27200,25024,0.5208333333333334,0.4791666666666667,9464,11102,0.46017699115044247,0.5398230088495575,28420,27243,0.5105725526831109,0.48942744731688914,11151,13275,0.45652173913043476,0.5434782608695652,14476,15604,0.48125,0.51875,27752,25944,0.5168355184743743,0.48316448152562574,27943,27677,0.502391226177634,0.49760877382236607,25730,27590,0.48255813953488375,0.5174418604651163,151062,141763,0.5158780841799709,0.484121915820029,112700,109319,0.5076142131979695,0.49238578680203043
2016,8,19090,19780,0.4911242603550296,0.5088757396449705,13728,15729,0.46603523780425704,0.533964762195743,14256,16416,0.4647887323943662,0.5352112676056338,28830,29140,0.49732620320855614,0.5026737967914439,29140,28830,0.5026737967914439,0.49732620320855614,15344,16863,0.47641816996305153,0.5235818300369485,17020,20240,0.4567901234567901,0.5432098765432098,28210,29140,0.4918918918918919,0.5081081081081081,26898,27784,0.49189861380344535,0.5081013861965546,17850,20468,0.4658385093167702,0.5341614906832298,14697,15975,0.4791666666666667,0.5208333333333334,27600,25615,0.5186507563656864,0.48134924363431364,11128,13221,0.4570208222103577,0.5429791777896423,28812,27636,0.5104166666666666,0.4895833333333333,12978,15450,0.45652173913043476,0.5434782608695652,16555,17845,0.48125,0.51875,28611,26588,0.518324607329843,0.4816753926701571,28396,27900,0.5044052863436124,0.4955947136563877,25730,27590,0.48255813953488375,0.5174418604651163,151980,143040,0.5151515151515151,0.48484848484848486,115900,112423,0.5076142131979695,0.49238578680203043
2016,9,13368,13908,0.4901011878574571,0.5098988121425428,11814,13604,0.4647887323943662,0.5352112676056338,12408,14332,0.46402393418100224,0.5359760658189977,27900,28200,0.49732620320855614,0.5026737967914439,28200,27900,0.5026737967914439,0.49732620320855614,13693,14630,0.4834586731631536,0.5165413268368464,15466,18392,0.4567901234567901,0.5432098765432098,27300,28200,0.4918918918918919,0.5081081081081081,26370,26956,0.4945054945054945,0.5054945054945055,16586,18920,0.46713231566495805,0.532867684335042,11523,12525,0.4791666666666667,0.5208333333333334,26300,24459,0.5181347150259067,0.48186528497409326,9204,11070,0.4539804675939627,0.5460195324060373,26852,25756,0.5104166666666666,0.4895833333333333,11781,14025,0.45652173913043476,0.5434782608695652,14322,15438,0.48125,0.51875,26532,24656,0.518324607329843,0.4816753926701571,27600,27000,0.5054945054945055,0.4945054945054945,24953,26700,0.48308907517472366,0.5169109248252763,148206,139488,0.5151515151515151,0.48484848484848486,103900,100783,0.5076142131979695,0.49238578680203043
2016,10,18402,18966,0.4924534360950546,0.5075465639049455,11814,13748,0.462170409201158,0.5378295907988421,12483,14765,0.4581253669994128,0.5418746330005872,28830,29140,0.49732620320855614,0.5026737967914439,29140,28830,0.5026737967914439,0.49732620320855614,15257,16251,0.48422622825948963,0.5157737717405103,17549,20592,0.4601085446107863,0.5398914553892137,28262,29418,0.4899791955617198,0.5100208044382801,26820,27416,0.4945054945054945,0.5054945054945055,17328,19795,0.4667726207472456,0.5332273792527543,13265,14400,0.479486716067233,0.5205132839327671,27000,25110,0.5181347150259067,0.48186528497409326,10499,12537,0.4557648897378017,0.5442351102621983,29498,28294,0.5104166666666666,0.4895833333333333,11665,13725,0.4594328475777865,0.5405671524222134,16062,17098,0.48437876960193005,0.51562123039807,28710,26680,0.518324607329843,0.4816753926701571,28520,27900,0.5054945054945055,0.4945054945054945,26040,27590,0.48554913294797686,0.5144508670520231,151164,142272,0.5151515151515151,0.48484848484848486,110100,106797,0.5076142131979695,0.49238578680203043
2016,11,16065,16443,0.4941860465116279,0.5058139534883721,13002,15169,0.46153846153846156,0.5384615384615384,13802,16274,0.4589041095890411,0.541095890410959,27900,28200,0.49732620320855614,0.5026737967914439,28469,27900,0.505047100356579,0.49495289964342104,15549,16614,0.48344370860927155,0.5165562913907285,19800,23232,0.4601226993865031,0.5398773006134969,27600,28500,0.4919786096256685,0.5080213903743316,26460,27048,0.4945054945054945,0.5054945054945055,18848,21576,0.4662576687116564,0.5337423312883436,13413,14175,0.48618964767290124,0.5138103523270987,25500,23715,0.5181347150259067,0.48186528497409326,10812,12863,0.45668426610348467,0.5433157338965153,28224,27072,0.5104166666666666,0.4895833333333333,12068,13967,0.46352986364509313,0.5364701363549068,17222,18139,0.4870337377336614,0.5129662622663386,26829,24932,0.518324607329843,0.4816753926701571,27600,27000,0.5054945054945055,0.4945054945054945,25200,26700,0.48554913294797686,0.5144508670520231,146472,137856,0.5151515151515151,0.48484848484848486,113121,109610,0.5078817048367762,0.4921182951632238
2016,12,17692,18096,0.4943556499385269,0.5056443500614731,13398,15631,0.46153846153846156,0.5384615384615384,12797,15089,0.4589041095890411,0.541095890410959,28830,29140,0.49732620320855614,0.5026737967914439,29450,28830,0.5053191489361702,0.4946808510638298,14746,15918,0.48088964257761546,0.5191103574223845,17775,20856,0.4601226993865031,0.5398773006134969,28520,29450,0.4919786096256685,0.5080213903743316,27179,27697,0.4952802682411254,0.5047197317588745,19630,22446,0.4665367430364103,0.5334632569635896,13703,14475,0.4863013698630137,0.5136986301369864,29778,27435,0.5204761155681401,0.4795238844318599,10600,12800,0.452991452991453,0.5470085470085471,29106,27918,0.5104166666666666,0.4895833333333333,13195,15600,0.4582392776523702,0.5417607223476298,17064,18144,0.48466257668711654,0.5153374233128835,29205,27140,0.518324607329843,0.4816753926701571,28520,27900,0.5054945054945055,0.4945054945054945,26040,27833,0.48335901100736917,0.5166409889926308,151980,143040,0.5151515151515151,0.48484848484848486,113019,108543,0.51010101010101,0.4898989898989899
2017,1,16254,16443,0.49710982658959535,0.5028901734104047,12800,14915,0.4618437669132239,0.5381562330867761,13601,16037,0.4589041095890411,0.541095890410959,29105,29140,0.49969954502532404,0.5003004549746759,29450,28830,0.5053191489361702,0.4946808510638298,13286,14378,0.48026315789473684,0.5197368421052632,18243,21296,0.46139254912870836,0.5386074508712916,28428,29355,0.4919786096256685,0.5080213903743316,27664,28272,0.4945652173913043,0.5054347826086957,18844,21110,0.4716423887470591,0.5283576112529409,13054,13830,0.4855676238654962,0.5144323761345038,28583,26319,0.520618556701031,0.4793814432989691,9378,11136,0.4571512138052062,0.5428487861947938,28028,26884,0.5104166666666666,0.4895833333333333,13527,15785,0.46148335152838427,0.5385166484716157,16116,17136,0.48466257668711654,0.5153374233128835,26928,25024,0.518324607329843,0.4816753926701571,28681,27810,0.5077091926147528,0.4922908073852472,26196,27900,0.4842502218278616,0.5157497781721384,152796,143808,0.5151515151515151,0.48484848484848486,115746,111162,0.51010101010101,0.4898989898989899
